trip_duration_days,miles_traveled,total_receipts_amount,output,miles_per_day,receipts_per_day,receipts_per_mile,est_mileage_reimb,est_per_diem,est_total_simple,high_mileage,very_high_mileage,long_trip,medium_trip,overnight,high_receipts,very_high_receipts,low_receipts,near_receipt_cap,over_receipt_cap,under_100_miles,local_trip,regional_trip,miles_x_duration,receipts_x_duration,miles_x_receipts,receipts_to_miles_ratio,miles_to_days_ratio,miles_squared,duration_squared,receipts_squared,miles_sqrt,duration_sqrt,receipts_sqrt,miles_log,duration_log,receipts_log,miles_<100,miles_100-300,miles_300-500,miles_>500,dur_Short,dur_Medium,dur_Long,rec_Low,rec_Medium,rec_High,rec_VeryHigh,miles_zscore,duration_zscore,receipts_zscore,anomaly_miles,anomaly_duration,anomaly_receipts,weighted_estimate_v1,weighted_estimate_v2
14,343.0,2013.4,1839.05,24.5,143.81428571428572,5.86997084548105,224.66500000000002,2100.0,4338.0650000000005,1,0,1,0,1,1,1,0,0,1,0,0,0,4802.0,28187.600000000002,690596.2000000001,5.86997084548105,24.5,117649.0,196,4053779.5600000005,18.520259177452136,3.7416573867739413,44.87092599891382,5.840641657373398,2.70805020110221,7.608076663290083,False,False,True,False,False,False,True,False,False,False,True,-0.6798360618162068,1.800790115072411,1.1111178837175144,0,0,0,2535.385,3584.9
9,1155.0,1346.4,2248.12,128.33333333333334,149.60000000000002,1.1657142857142857,756.525,1350.0,3452.925,1,1,1,0,1,1,1,0,0,1,0,0,0,10395.0,12117.6,1555092.0,1.1657142857142857,128.33333333333334,1334025.0,81,1812792.9600000002,33.98529093593286,3.0,36.69332364340958,7.052721049232323,2.302585092994046,7.205932088526559,False,False,False,False,False,False,True,False,False,True,False,1.604262008860773,0.5095926138254625,0.21191896019736023,0,0,0,2283.645,2823.9
2,785.0,1964.63,1522.76,392.5,982.315,2.5027133757961786,514.1750000000001,300.0,2778.8050000000003,1,1,0,0,1,1,1,0,0,1,0,0,0,1570.0,3929.26,1542234.55,2.5027133757961786,392.5,616225.0,4,3859771.0369000006,28.0178514522438,1.4142135623730951,44.32414691790469,6.666956792429207,1.0986122886681098,7.583568083605761,False,False,False,True,True,False,False,False,False,False,True,0.5634784052271739,-1.2980838879202656,1.045369860479017,0,0,0,2185.8790000000004,2557.13
7,759.0,1694.02,1960.92,108.42857142857143,242.00285714285715,2.2319104084321477,497.14500000000004,1050.0,3241.165,1,1,0,1,1,1,1,0,0,1,0,0,0,5313.0,11858.14,1285761.18,2.2319104084321477,108.42857142857143,576081.0,49,2869703.7604,27.54995462791182,2.6457513110645907,41.1584742185616,6.633318433280377,2.0794415416798357,7.435449819154968,False,False,False,True,False,True,False,False,False,False,True,0.490342260106975,-0.006886386673316989,0.6805539373998728,0,0,0,2202.361,2773.52
12,211.0,749.56,1285.23,17.583333333333332,62.46333333333333,3.552417061611374,138.205,1800.0,2687.765,0,0,1,0,1,0,0,0,1,0,0,0,1,2532.0,8994.72,158157.15999999997,3.552417061611374,17.583333333333332,44521.0,144,561840.1935999999,14.52583904633395,3.4641016151377544,27.378093432523748,5.356586274672012,2.5649493574615367,6.620819594580148,False,True,False,False,False,False,True,False,True,False,False,-1.0511426447341394,1.2843111145736317,-0.5926955608127882,0,0,0,1337.853,2055.06
14,512.0,526.84,1306.64,36.57142857142857,37.63142857142857,1.028984375,335.36,2100.0,2962.2,1,1,1,0,1,0,0,0,0,0,0,0,0,7168.0,7375.76,269742.08,1.028984375,36.57142857142857,262144.0,196,277560.38560000004,22.627416997969522,3.7416573867739413,22.952995447217777,6.240275845170769,2.70805020110221,6.268793207480272,False,False,False,True,False,False,True,False,True,False,False,-0.2044511185349142,1.800790115072411,-0.8929498100577787,0,0,0,1456.832,2182.84
11,456.0,2223.72,1600.1,41.45454545454545,202.1563636363636,4.8765789473684205,298.68,1650.0,4172.4,1,0,1,0,1,1,1,0,0,1,0,0,0,5016.0,24460.92,1014016.32,4.8765789473684205,41.45454545454545,207936.0,121,4944930.638399999,21.354156504062622,3.3166247903554,47.15633573550854,6.124683390894205,2.4849066497880004,7.7073863439848544,False,False,True,False,False,False,True,False,False,False,True,-0.3619751234091887,1.0260716143242419,1.3946553913558333,0,0,0,2627.656,3551.72
1,467.0,296.49,221.23,467.0,296.49,0.634882226980728,305.885,150.0,752.375,1,0,0,0,0,0,0,1,0,0,0,0,0,467.0,296.49,138460.83000000002,0.634882226980728,467.0,218089.0,1,87906.32010000001,21.61018278497431,1.0,17.218884981322105,6.148468295917647,0.6931471805599453,5.695380610975362,False,False,True,False,True,False,False,True,False,False,False,-0.33103290816602765,-1.5563233881696554,-1.2034902478881648,0,0,0,593.077,629.99
7,803.0,12.75,1146.78,114.71428571428571,1.8214285714285714,0.015877957658779578,525.965,1050.0,1588.7150000000001,1,1,0,1,1,0,0,1,0,0,0,0,0,5621.0,89.25,10238.25,0.015877957658779578,114.71428571428571,644809.0,49,162.5625,28.337254630609507,2.6457513110645907,3.570714214271425,6.6895992691789665,2.0794415416798357,2.6210388241125804,False,False,False,True,False,True,False,True,False,False,False,0.6141111210796193,-0.006886386673316989,-1.5860070433298568,0,0,0,886.1650000000001,1114.25
10,175.0,1443.25,1635.5,17.5,144.325,8.247142857142856,114.625,1500.0,3057.875,0,0,1,0,1,1,1,0,0,1,0,0,1,1750.0,14432.5,252568.75,8.247142857142856,17.5,30625.0,100,2082970.5625,13.228756555322953,3.1622776601683795,37.99013029722325,5.170483995038151,2.3978952727983707,7.275345434661375,False,True,False,False,False,False,True,False,False,True,False,-1.1524080764390303,0.7678321140748522,0.3424848008914035,0,0,0,1769.2250000000001,2530.75
13,889.0,232.72,1394.38,68.38461538461539,17.90153846153846,0.26177727784026994,582.2950000000001,1950.0,2765.0150000000003,1,1,1,0,1,0,0,1,0,0,0,0,0,11557.0,3025.36,206888.08,0.26177727784026994,68.38461538461539,790321.0,169,54158.5984,29.816103031751148,3.605551275463989,15.255163060419905,6.7912214627261855,2.6390573296152584,5.454123817686236,False,False,False,True,False,False,True,True,False,False,False,0.8560229857079693,1.5425506148230215,-1.2894601359734426,0,0,0,1418.471,1977.22
1,458.0,834.7,737.28,458.0,834.7,1.8224890829694325,299.99,150.0,1284.69,1,0,0,0,0,1,0,0,0,1,0,0,0,458.0,834.7,382292.60000000003,1.8224890829694325,458.0,209764.0,1,696724.0900000001,21.400934559032695,1.0,28.891175123210203,6.129050210060545,0.6931471805599453,6.7282696970073905,False,False,True,False,True,False,False,False,False,True,False,-0.3563492660922503,-1.5563233881696554,-0.47791625594246434,0,0,0,1017.7500000000001,1163.7
2,660.0,1944.4,1531.2,330.0,972.2,2.9460606060606063,432.3,300.0,2676.7000000000003,1,1,0,0,1,1,1,0,0,1,0,0,0,1320.0,3888.8,1283304.0,2.9460606060606063,330.0,435600.0,4,3780691.3600000003,25.69046515733026,1.4142135623730951,44.0953512288994,6.493753839851686,1.0986122886681098,7.57322289043534,False,False,False,True,True,False,False,False,False,False,True,0.2118623229185255,-1.2980838879202656,1.0180973054223261,0,0,0,2087.82,2474.4
10,5.0,1094.06,1361.08,0.5,109.40599999999999,218.81199999999998,3.2750000000000004,1500.0,2597.335,0,0,1,0,1,1,0,0,0,1,1,1,0,50.0,10940.599999999999,5470.299999999999,218.81199999999998,0.5,25.0,100,1196967.2836,2.23606797749979,3.1622776601683795,33.076577815729365,1.791759469228055,2.3978952727983707,6.9985644352699845,True,False,False,False,False,False,True,False,False,True,False,-1.630605948378792,0.7678321140748522,-0.12826673149840567,0,0,0,1378.5230000000001,2096.56
13,1004.0,1757.75,1960.67,77.23076923076923,135.21153846153845,1.7507470119521913,657.62,1950.0,4365.37,1,1,1,0,1,1,1,0,0,1,0,0,0,13052.0,22850.75,1764781.0,1.7507470119521913,77.23076923076923,1008016.0,169,3089685.0625,31.68595903550972,3.605551275463989,41.925529215503055,6.912742820493176,2.6390573296152584,7.472358608428599,False,False,False,False,False,False,True,False,False,False,True,1.1795097814319258,1.5425506148230215,0.7664699005122259,0,0,0,2713.82,3559.75
3,624.0,1160.92,1459.34,208.0,386.97333333333336,1.8604487179487181,408.72,450.0,2019.64,1,1,0,0,1,1,0,0,0,1,0,0,0,1872.0,3482.76,724414.0800000001,1.8604487179487181,208.0,389376.0,9,1347735.2464,24.979991993593593,1.7320508075688772,34.07227612003636,6.437751649736401,1.3862943611198906,7.057829088225971,False,False,False,True,True,False,False,False,False,True,False,0.11059689121363475,-1.0398443876708758,-0.038131139254691096,0,0,0,1487.4560000000001,1772.92
7,1006.0,1181.33,2279.82,143.71428571428572,168.76142857142855,1.1742842942345924,658.9300000000001,1050.0,2890.26,1,1,0,1,1,1,0,0,0,1,0,0,0,7042.0,8269.31,1188417.98,1.1742842942345924,143.71428571428572,1012036.0,49,1395540.5688999998,31.71750305430741,2.6457513110645907,34.370481521212355,6.914730892718563,2.0794415416798357,7.075242346817636,False,False,False,False,False,True,False,False,False,True,False,1.1851356387488643,-0.006886386673316989,-0.010615921819839193,0,0,0,1953.9940000000001,2384.33
8,1090.0,419.76,1189.47,136.25,52.47,0.3851009174311927,713.95,1200.0,2333.71,1,1,1,0,1,0,0,0,0,0,0,0,0,8720.0,3358.08,457538.39999999997,0.3851009174311927,136.25,1188100.0,64,176198.4576,33.015148038438355,2.8284271247461903,20.48804529475665,6.994849985833071,2.1972245773362196,6.042062599871073,False,False,False,False,False,False,True,False,True,False,False,1.421421646060276,0.25135311357607276,-1.0373069625773261,0,0,0,1449.758,1764.76
1,979.0,1292.54,1313.53,979.0,1292.54,1.3202655771195098,641.245,150.0,2083.785,1,1,0,0,0,1,1,0,0,1,0,0,0,979.0,1292.54,1265396.66,1.3202655771195098,979.0,958441.0,1,1670659.6516,31.28897569432403,1.0,35.951912327440944,6.887552571664617,0.6931471805599453,7.16513792499797,False,False,False,True,True,False,False,False,False,True,False,1.1091865649701962,-1.5563233881696554,0.13930898415418838,0,0,0,1725.277,1882.04
12,675.0,2277.93,1807.33,56.25,189.8275,3.374711111111111,442.125,1800.0,4520.055,1,1,1,0,1,1,1,0,0,1,0,0,0,8100.0,27335.159999999996,1537602.75,3.374711111111111,56.25,455625.0,144,5188965.084899999,25.98076211353316,3.4641016151377544,47.727664933453426,6.516193076042964,2.5649493574615367,7.731461313547985,False,False,False,True,False,False,True,False,False,False,True,0.2540562527955633,1.2843111145736317,1.4677372109120965,0,0,0,2864.469,3815.43
3,98.0,871.46,866.05,32.666666666666664,290.4866666666667,8.892448979591837,64.19,450.0,1385.65,0,0,0,0,1,1,0,0,0,1,1,0,0,294.0,2614.38,85403.08,8.892448979591837,32.666666666666664,9604.0,9,759442.5316000001,9.899494936611665,1.7320508075688772,29.520501350756224,4.59511985013459,1.3862943611198906,6.77131680775345,True,False,False,False,True,False,False,False,False,True,False,-1.3690035831411578,-1.0398443876708758,-0.42835920582462195,0,0,0,911.3580000000002,1220.46
2,500.0,1246.48,1264.53,250.0,623.24,2.49296,327.5,300.0,1873.98,1,0,0,0,1,1,1,0,0,1,0,0,0,1000.0,2492.96,623240.0,2.49296,250.0,250000.0,4,1553712.3904000001,22.360679774997898,1.4142135623730951,35.305523647157536,6.2166061010848646,1.0986122886681098,7.12888079543303,False,False,True,False,True,False,False,False,False,True,False,-0.23820626243654444,-1.2980838879202656,0.07721437783134241,0,0,0,1424.6840000000002,1696.48
3,1092.0,1737.65,1462.01,364.0,579.2166666666667,1.5912545787545789,715.26,450.0,2902.91,1,1,0,0,1,1,1,0,0,1,0,0,0,3276.0,5212.950000000001,1897513.8,1.5912545787545789,364.0,1192464.0,9,3019427.5225000004,33.04542328371661,1.7320508075688772,41.68512924293267,6.996681488176539,1.3862943611198906,7.460864229002864,False,False,False,False,True,False,False,False,False,False,True,1.4270475033772143,-1.0398443876708758,0.7393726016175407,0,0,0,2255.38,2583.65
14,904.0,2005.96,1970.01,64.57142857142857,143.28285714285715,2.2189823008849556,592.12,2100.0,4698.08,1,1,1,0,1,1,1,0,0,1,0,0,0,12656.0,28083.440000000002,1813387.84,2.2189823008849556,64.57142857142857,817216.0,196,4023875.5216,30.066592756745816,3.7416573867739413,44.78794480661063,6.807934943699926,2.70805020110221,7.604376418353583,False,False,False,True,False,False,True,False,False,False,True,0.8982169155850072,1.800790115072411,1.1010878387535115,0,0,0,2896.888,3857.96
9,1182.0,1342.24,2164.15,131.33333333333334,149.13777777777779,1.1355668358714044,774.21,1350.0,3466.45,1,1,1,0,1,1,1,0,0,1,0,0,0,10638.0,12080.16,1586527.68,1.1355668358714044,131.33333333333334,1397124.0,81,1801608.2176,34.38022687534217,3.0,36.636593728129256,7.075808863978387,2.302585092994046,7.202839884950659,False,False,False,False,False,False,True,False,False,True,False,1.6802110826394412,0.5095926138254625,0.20631076301318643,0,0,0,2298.0020000000004,2833.24
8,52.0,2353.5,1485.05,6.5,294.1875,45.25961538461539,34.06,1200.0,3587.56,0,0,1,0,1,1,1,0,0,1,1,0,0,416.0,18828.0,122382.0,45.25961538461539,6.5,2704.0,64,5538962.25,7.211102550927978,2.8284271247461903,48.51288488638869,3.970291913552122,2.1972245773362196,7.764083669683609,True,False,False,False,False,False,True,False,False,False,True,-1.4983983014307403,0.25135311357607276,1.5696149660101748,0,0,0,2316.86,3179.5
3,621.0,214.08,779.66,207.0,71.36,0.34473429951690826,406.755,450.0,1070.835,1,1,0,0,1,0,0,1,0,0,0,0,0,1863.0,642.24,132943.68000000002,0.34473429951690826,207.0,385641.0,9,45830.2464,24.919871588754223,1.7320508075688772,14.631472926537507,6.432940092739179,1.3862943611198906,5.371010051941477,False,False,False,True,True,False,False,True,False,False,False,0.10215810523822719,-1.0398443876708758,-1.3145891733563746,0,0,0,728.019,824.58
7,381.0,2106.96,1705.27,54.42857142857143,300.9942857142857,5.530078740157481,249.555,1050.0,3406.515,1,0,0,1,1,1,1,0,0,1,0,0,0,2667.0,14748.720000000001,802751.76,5.530078740157481,54.42857142857143,145161.0,49,4439280.4416000005,19.519221295943137,2.6457513110645907,45.90163395784512,5.945420608606575,2.0794415416798357,7.653475934149151,False,False,True,False,False,True,False,False,False,False,True,-0.5729447727943777,-0.006886386673316989,1.2372483953884974,0,0,0,2285.1230000000005,2997.46
10,625.0,519.94,1229.41,62.5,51.99400000000001,0.8319040000000001,409.375,1500.0,2429.315,1,1,1,0,1,0,0,0,0,0,0,0,0,6250.0,5199.400000000001,324962.50000000006,0.8319040000000001,62.5,390625.0,100,270337.60360000003,25.0,3.1622776601683795,22.802192877001985,6.439350371100098,2.3978952727983707,6.25563487197379,False,False,False,True,False,False,True,False,True,False,False,0.11340981987210394,0.7678321140748522,-0.9022518678872975,0,0,0,1325.327,1832.44
3,93.0,1.42,364.51,31.0,0.47333333333333333,0.015268817204301075,60.915,450.0,512.335,0,0,0,0,1,0,0,1,0,0,1,0,0,279.0,4.26,132.06,0.015268817204301075,31.0,8649.0,9,2.0164,9.643650760992955,1.7320508075688772,1.1916375287812984,4.543294782270004,1.3862943611198906,0.883767540168595,True,False,False,False,True,False,False,True,False,False,False,-1.3830682264335037,-1.0398443876708758,-1.6012812919107913,0,0,0,212.051,347.92
13,658.0,559.48,1573.12,50.61538461538461,43.03692307692308,0.8502735562310031,430.99,1950.0,2940.4700000000003,1,1,1,0,1,0,0,0,0,0,0,0,0,8554.0,7273.24,368137.84,0.8502735562310031,50.61538461538461,432964.0,169,313017.8704,25.65151067676132,3.605551275463989,23.653329575347314,6.490723534502507,2.6390573296152584,6.328793559449177,False,False,False,True,False,False,True,False,True,False,False,0.20623646560158712,1.5425506148230215,-0.8489470321511853,0,0,0,1528.574,2188.48
1,85.0,89.83,175.53,85.0,89.83,1.0568235294117647,55.675000000000004,150.0,295.505,0,0,0,0,0,0,0,1,0,0,1,0,0,85.0,89.83,7635.55,1.0568235294117647,85.0,7225.0,1,8069.4289,9.219544457292887,1.0,9.477868958790262,4.454347296253507,0.6931471805599453,4.508989627514122,True,False,False,False,True,False,False,True,False,False,False,-1.4055716557012572,-1.5563233881696554,-1.4820936205038697,0,0,0,177.53900000000002,232.32999999999998
8,482.0,1411.49,631.81,60.25,176.43625,2.928402489626556,315.71000000000004,1200.0,2927.2,1,0,1,0,1,1,1,0,0,1,0,0,0,3856.0,11291.92,680338.18,2.928402489626556,60.25,232324.0,64,1992304.0201,21.95449840010015,2.8284271247461903,37.56980170296351,6.180016653652572,2.1972245773362196,7.253109383349518,False,False,True,False,False,False,True,False,False,True,False,-0.2888389782889898,0.25135311357607276,0.29966837238915445,0,0,0,1844.902,2452.49
8,626.0,545.84,1142.89,78.25,68.23,0.8719488817891374,410.03000000000003,1200.0,2155.87,1,1,1,0,1,0,0,0,0,0,0,0,0,5008.0,4366.72,341695.84,0.8719488817891374,78.25,391876.0,64,297941.3056,25.019992006393608,2.8284271247461903,23.363218956299665,6.440946540632921,2.1972245773362196,6.304156255063791,False,False,False,True,False,False,True,False,True,False,False,0.11622274853057313,0.25135311357607276,-0.8673354479185239,0,0,0,1246.702,1658.8400000000001
2,543.0,103.37,544.12,271.5,51.685,0.19036832412523022,355.665,300.0,759.0350000000001,1,1,0,0,1,0,0,1,0,0,0,0,0,1086.0,206.74,56129.91,0.19036832412523022,271.5,294849.0,4,10685.3569,23.302360395462088,1.4142135623730951,10.167103815738285,6.298949246855942,1.0986122886681098,4.647942277831961,False,False,False,True,True,False,False,True,False,False,False,-0.1172503301223694,-1.2980838879202656,-1.4638400171688426,0,0,0,538.3610000000001,574.87
13,1062.0,869.28,2090.54,81.6923076923077,66.86769230769231,0.8185310734463277,695.61,1950.0,3514.89,1,1,1,0,1,1,0,0,0,1,0,0,0,13806.0,11300.64,923175.36,0.8185310734463277,81.6923076923077,1127844.0,169,755647.7183999999,32.58834147360065,3.605551275463989,29.483554738192613,6.968850378341948,2.6390573296152584,6.768814998950002,False,False,False,False,False,False,True,False,False,True,False,1.3426596436231386,1.5425506148230215,-0.43129811684902075,0,0,0,2041.034,2700.2799999999997
5,1160.0,1901.83,1673.89,232.0,380.366,1.6395086206896552,759.8000000000001,750.0,3411.63,1,1,0,1,1,1,1,0,0,1,0,0,0,5800.0,9509.15,2206122.8,1.6395086206896552,232.0,1345600.0,25,3616957.3488999996,34.058772731852805,2.23606797749979,43.6099759229468,7.057036981697891,1.791759469228055,7.551097530673067,False,False,False,False,False,True,False,False,False,False,True,1.618326652153119,-0.5233653871720965,0.960707652987164,0,0,0,2531.264,2981.83
1,140.0,255.99,150.34,140.0,255.99,1.8285,91.7,150.0,497.69,0,0,0,0,0,0,0,1,0,0,0,0,1,140.0,255.99,35838.6,1.8285,140.0,19600.0,1,65530.8801,11.832159566199232,1.0,15.999687496948184,4.948759890378168,0.6931471805599453,5.54903717363235,False,True,False,False,True,False,False,True,False,False,False,-1.250860579485452,-1.5563233881696554,-1.258089282974471,0,0,0,346.492,425.99
9,332.35,374.61,830.45,36.92777777777778,41.623333333333335,1.1271551075673236,217.68925000000002,1350.0,1942.29925,1,0,1,0,1,0,0,0,0,0,0,0,0,2991.15,3371.4900000000002,124501.63350000001,1.1271551075673236,36.92777777777778,110456.52250000002,81,140332.6521,18.230469001098136,3.0,19.354844354837887,5.809192989064069,2.302585092994046,5.928551371047852,False,False,True,False,False,False,True,False,True,False,False,-0.7097937520289036,0.5095926138254625,-1.0981747757661342,0,0,0,967.37725,1440.785
2,423.0,1639.17,1367.64,211.5,819.585,3.8751063829787236,277.065,300.0,2216.235,1,0,0,0,1,1,1,0,0,1,0,0,0,846.0,3278.34,693368.91,3.8751063829787236,211.5,178929.0,4,2686878.2889,20.566963801203133,1.4142135623730951,40.48666447115642,6.049733455231958,1.0986122886681098,7.4025551739826545,False,False,True,False,True,False,False,False,False,False,True,-0.4548017691386719,-1.2980838879202656,0.6066093182768139,0,0,0,1688.4010000000003,2050.67
1,1060.0,501.67,658.14,1060.0,501.67,0.4732735849056604,694.3000000000001,150.0,1345.97,1,1,0,0,0,0,0,0,0,0,0,0,0,1060.0,501.67,531770.2000000001,0.4732735849056604,1060.0,1123600.0,1,251672.7889,32.55764119219941,1.0,22.397990981335806,6.966967138613983,0.6931471805599453,6.21993389117754,False,False,False,False,True,False,False,False,True,False,False,1.3370337863062003,-1.5563233881696554,-0.9268820992706757,0,0,0,1145.636,1131.67
11,527.0,1550.32,1806.06,47.90909090909091,140.93818181818182,2.9417836812144214,345.185,1650.0,3545.505,1,1,1,0,1,1,1,0,0,1,0,0,0,5797.0,17053.52,817018.64,2.9417836812144214,47.90909090909091,277729.0,121,2403492.1023999997,22.956480566497994,3.3166247903554,39.37410316438966,6.269096283706261,2.4849066497880004,7.346861460399994,False,False,False,True,False,False,True,False,False,False,True,-0.1622571886578764,1.0260716143242419,0.48682847216771963,0,0,0,2135.441,2913.8199999999997
